departamento,municipio,candidato,votos,total_votos_candidatos,porcentaje_municipal
SANTANDER,RIONEGRO,PETRO URREGO GUSTAVO FRANCISCO,1245,11511,10.815741464685953
SANTANDER,RIONEGRO,TRUJILLO SARMIENTO JORGE ANTONIO,31,11511,0.26930761879940923
SANTANDER,RIONEGRO,VARGAS LLERAS GERMAN,910,11511,7.90548171314395
SANTANDER,SABANA DE TORRES,DE LA CALLE LOMBANA HUMBERTO,182,11016,1.6521423384168483
SANTANDER,SABANA DE TORRES,DUQUE MARQUEZ IVAN,6200,11016,56.28177196804648
SANTANDER,SABANA DE TORRES,FAJARDO VALDERRAMA SERGIO,1722,11016,15.631808278867101
SANTANDER,SABANA DE TORRES,MORALES HOYOS VIVIANE ALEIDA,46,11016,0.41757443718228027
SANTANDER,SABANA DE TORRES,PETRO URREGO GUSTAVO FRANCISCO,2123,11016,19.27196804647785
SANTANDER,SABANA DE TORRES,TRUJILLO SARMIENTO JORGE ANTONIO,112,11016,1.016702977487291
SANTANDER,SABANA DE TORRES,VARGAS LLERAS GERMAN,631,11016,5.72803195352215
SANTANDER,SAN ANDRES,DE LA CALLE LOMBANA HUMBERTO,77,3403,2.262709374081693
SANTANDER,SAN ANDRES,DUQUE MARQUEZ IVAN,2218,3403,65.17778430796356
SANTANDER,SAN ANDRES,FAJARDO VALDERRAMA SERGIO,414,3403,12.165736115192477
SANTANDER,SAN ANDRES,MORALES HOYOS VIVIANE ALEIDA,8,3403,0.23508668821627976
SANTANDER,SAN ANDRES,PETRO URREGO GUSTAVO FRANCISCO,390,3403,11.460476050543637
SANTANDER,SAN ANDRES,TRUJILLO SARMIENTO JORGE ANTONIO,13,3403,0.38201586835145457
SANTANDER,SAN ANDRES,VARGAS LLERAS GERMAN,283,3403,8.316191595650896
SANTANDER,SAN BENITO,DE LA CALLE LOMBANA HUMBERTO,12,1318,0.9104704097116844
SANTANDER,SAN BENITO,DUQUE MARQUEZ IVAN,589,1318,44.688922610015176
SANTANDER,SAN BENITO,FAJARDO VALDERRAMA SERGIO,142,1318,10.773899848254933
SANTANDER,SAN BENITO,MORALES HOYOS VIVIANE ALEIDA,4,1318,0.30349013657056145
SANTANDER,SAN BENITO,PETRO URREGO GUSTAVO FRANCISCO,130,1318,9.863429438543248
SANTANDER,SAN BENITO,TRUJILLO SARMIENTO JORGE ANTONIO,5,1318,0.37936267071320184
SANTANDER,SAN BENITO,VARGAS LLERAS GERMAN,436,1318,33.0804248861912
SANTANDER,SAN GIL,DE LA CALLE LOMBANA HUMBERTO,401,25000,1.6039999999999999
SANTANDER,SAN GIL,DUQUE MARQUEZ IVAN,9685,25000,38.74
SANTANDER,SAN GIL,FAJARDO VALDERRAMA SERGIO,9539,25000,38.156
SANTANDER,SAN GIL,MORALES HOYOS VIVIANE ALEIDA,33,25000,0.132
SANTANDER,SAN GIL,PETRO URREGO GUSTAVO FRANCISCO,3937,25000,15.748000000000001
SANTANDER,SAN GIL,TRUJILLO SARMIENTO JORGE ANTONIO,76,25000,0.304
SANTANDER,SAN GIL,VARGAS LLERAS GERMAN,1329,25000,5.316
SANTANDER,SAN JOAQUIN,DE LA CALLE LOMBANA HUMBERTO,17,1008,1.6865079365079365
SANTANDER,SAN JOAQUIN,DUQUE MARQUEZ IVAN,702,1008,69.64285714285714
SANTANDER,SAN JOAQUIN,FAJARDO VALDERRAMA SERGIO,162,1008,16.071428571428573
SANTANDER,SAN JOAQUIN,MORALES HOYOS VIVIANE ALEIDA,1,1008,0.0992063492063492
SANTANDER,SAN JOAQUIN,PETRO URREGO GUSTAVO FRANCISCO,80,1008,7.936507936507936
SANTANDER,SAN JOAQUIN,TRUJILLO SARMIENTO JORGE ANTONIO,5,1008,0.496031746031746
SANTANDER,SAN JOAQUIN,VARGAS LLERAS GERMAN,41,1008,4.067460317460317
SANTANDER,SAN JOSE DE MIRANDA,DE LA CALLE LOMBANA HUMBERTO,10,2407,0.4154549231408392
SANTANDER,SAN JOSE DE MIRANDA,DUQUE MARQUEZ IVAN,1851,2407,76.90070627336934
SANTANDER,SAN JOSE DE MIRANDA,FAJARDO VALDERRAMA SERGIO,326,2407,13.54383049439136
SANTANDER,SAN JOSE DE MIRANDA,MORALES HOYOS VIVIANE ALEIDA,3,2407,0.12463647694225177
SANTANDER,SAN JOSE DE MIRANDA,PETRO URREGO GUSTAVO FRANCISCO,149,2407,6.1902783547985045
SANTANDER,SAN JOSE DE MIRANDA,TRUJILLO SARMIENTO JORGE ANTONIO,2,2407,0.08309098462816784
SANTANDER,SAN JOSE DE MIRANDA,VARGAS LLERAS GERMAN,66,2407,2.7420024927295388
SANTANDER,SAN MIGUEL,DE LA CALLE LOMBANA HUMBERTO,18,1154,1.559792027729636
SANTANDER,SAN MIGUEL,DUQUE MARQUEZ IVAN,743,1154,64.3847487001733
SANTANDER,SAN MIGUEL,FAJARDO VALDERRAMA SERGIO,52,1154,4.506065857885615
SANTANDER,SAN MIGUEL,MORALES HOYOS VIVIANE ALEIDA,3,1154,0.25996533795493937
SANTANDER,SAN MIGUEL,PETRO URREGO GUSTAVO FRANCISCO,93,1154,8.05892547660312
SANTANDER,SAN MIGUEL,TRUJILLO SARMIENTO JORGE ANTONIO,4,1154,0.34662045060658575
SANTANDER,SAN MIGUEL,VARGAS LLERAS GERMAN,241,1154,20.88388214904679
SANTANDER,SAN VICENTE DE CHUCURI,DE LA CALLE LOMBANA HUMBERTO,158,11244,1.4051938811810745
SANTANDER,SAN VICENTE DE CHUCURI,DUQUE MARQUEZ IVAN,6997,11244,62.228744219139095
SANTANDER,SAN VICENTE DE CHUCURI,FAJARDO VALDERRAMA SERGIO,1669,11244,14.84347207399502
SANTANDER,SAN VICENTE DE CHUCURI,MORALES HOYOS VIVIANE ALEIDA,23,11244,0.20455353966559944
SANTANDER,SAN VICENTE DE CHUCURI,PETRO URREGO GUSTAVO FRANCISCO,1869,11244,16.622198505869797
SANTANDER,SAN VICENTE DE CHUCURI,TRUJILLO SARMIENTO JORGE ANTONIO,33,11244,0.2934898612593383
SANTANDER,SAN VICENTE DE CHUCURI,VARGAS LLERAS GERMAN,495,11244,4.402347918890075
SANTANDER,SANTA BARBARA,DE LA CALLE LOMBANA HUMBERTO,13,1125,1.1555555555555554
SANTANDER,SANTA BARBARA,DUQUE MARQUEZ IVAN,805,1125,71.55555555555554
SANTANDER,SANTA BARBARA,FAJARDO VALDERRAMA SERGIO,90,1125,8.0
SANTANDER,SANTA BARBARA,MORALES HOYOS VIVIANE ALEIDA,5,1125,0.4444444444444444
SANTANDER,SANTA BARBARA,PETRO URREGO GUSTAVO FRANCISCO,86,1125,7.644444444444444
SANTANDER,SANTA BARBARA,TRUJILLO SARMIENTO JORGE ANTONIO,6,1125,0.5333333333333333
SANTANDER,SANTA BARBARA,VARGAS LLERAS GERMAN,120,1125,10.666666666666668
SANTANDER,SANTA HELENA DEL OPON,DE LA CALLE LOMBANA HUMBERTO,12,1311,0.9153318077803204
SANTANDER,SANTA HELENA DEL OPON,DUQUE MARQUEZ IVAN,937,1311,71.47215865751335
SANTANDER,SANTA HELENA DEL OPON,FAJARDO VALDERRAMA SERGIO,89,1311,6.7887109077040435
SANTANDER,SANTA HELENA DEL OPON,MORALES HOYOS VIVIANE ALEIDA,5,1311,0.38138825324180015
SANTANDER,SANTA HELENA DEL OPON,PETRO URREGO GUSTAVO FRANCISCO,166,1311,12.662090007627766
SANTANDER,SANTA HELENA DEL OPON,TRUJILLO SARMIENTO JORGE ANTONIO,3,1311,0.2288329519450801
SANTANDER,SANTA HELENA DEL OPON,VARGAS LLERAS GERMAN,99,1311,7.551487414187644
SANTANDER,SIMACOTA,DE LA CALLE LOMBANA HUMBERTO,172,3093,5.5609440672486254
SANTANDER,SIMACOTA,DUQUE MARQUEZ IVAN,1678,3093,54.251535725832525
SANTANDER,SIMACOTA,FAJARDO VALDERRAMA SERGIO,421,3093,13.611380536695764
SANTANDER,SIMACOTA,MORALES HOYOS VIVIANE ALEIDA,6,3093,0.19398642095053348
SANTANDER,SIMACOTA,PETRO URREGO GUSTAVO FRANCISCO,485,3093,15.680569026834787
SANTANDER,SIMACOTA,TRUJILLO SARMIENTO JORGE ANTONIO,5,3093,0.1616553507921112
SANTANDER,SIMACOTA,VARGAS LLERAS GERMAN,326,3093,10.539928871645651
SANTANDER,SOCORRO,DE LA CALLE LOMBANA HUMBERTO,213,14107,1.5098887077337493
SANTANDER,SOCORRO,DUQUE MARQUEZ IVAN,7011,14107,49.69873112639115
SANTANDER,SOCORRO,FAJARDO VALDERRAMA SERGIO,4017,14107,28.475225065570285
SANTANDER,SOCORRO,MORALES HOYOS VIVIANE ALEIDA,23,14107,0.1630396257177288
SANTANDER,SOCORRO,PETRO URREGO GUSTAVO FRANCISCO,1630,14107,11.554547387821648
SANTANDER,SOCORRO,TRUJILLO SARMIENTO JORGE ANTONIO,24,14107,0.17012830509676047
SANTANDER,SOCORRO,VARGAS LLERAS GERMAN,1189,14107,8.428439781668676
SANTANDER,SUAITA,DE LA CALLE LOMBANA HUMBERTO,112,3760,2.9787234042553195
SANTANDER,SUAITA,DUQUE MARQUEZ IVAN,1903,3760,50.611702127659576
SANTANDER,SUAITA,FAJARDO VALDERRAMA SERGIO,642,3760,17.074468085106385
SANTANDER,SUAITA,MORALES HOYOS VIVIANE ALEIDA,9,3760,0.23936170212765956
SANTANDER,SUAITA,PETRO URREGO GUSTAVO FRANCISCO,466,3760,12.393617021276595
SANTANDER,SUAITA,TRUJILLO SARMIENTO JORGE ANTONIO,11,3760,0.2925531914893617
SANTANDER,SUAITA,VARGAS LLERAS GERMAN,617,3760,16.409574468085104
SANTANDER,SUCRE,DE LA CALLE LOMBANA HUMBERTO,9,2570,0.3501945525291829
SANTANDER,SUCRE,DUQUE MARQUEZ IVAN,1742,2570,67.78210116731518
SANTANDER,SUCRE,FAJARDO VALDERRAMA SERGIO,288,2570,11.206225680933853
SANTANDER,SUCRE,MORALES HOYOS VIVIANE ALEIDA,9,2570,0.3501945525291829
SANTANDER,SUCRE,PETRO URREGO GUSTAVO FRANCISCO,337,2570,13.112840466926071
SANTANDER,SUCRE,TRUJILLO SARMIENTO JORGE ANTONIO,6,2570,0.23346303501945526
SANTANDER,SUCRE,VARGAS LLERAS GERMAN,179,2570,6.964980544747082
SANTANDER,SURATA,DE LA CALLE LOMBANA HUMBERTO,23,1925,1.194805194805195
SANTANDER,SURATA,DUQUE MARQUEZ IVAN,1427,1925,74.12987012987014
SANTANDER,SURATA,FAJARDO VALDERRAMA SERGIO,208,1925,10.805194805194805
SANTANDER,SURATA,MORALES HOYOS VIVIANE ALEIDA,11,1925,0.5714285714285714
SANTANDER,SURATA,PETRO URREGO GUSTAVO FRANCISCO,159,1925,8.25974025974026
SANTANDER,SURATA,TRUJILLO SARMIENTO JORGE ANTONIO,6,1925,0.3116883116883117
SANTANDER,SURATA,VARGAS LLERAS GERMAN,91,1925,4.7272727272727275
SANTANDER,TONA,DE LA CALLE LOMBANA HUMBERTO,74,2880,2.569444444444444
SANTANDER,TONA,DUQUE MARQUEZ IVAN,1883,2880,65.38194444444444
SANTANDER,TONA,FAJARDO VALDERRAMA SERGIO,388,2880,13.472222222222221
SANTANDER,TONA,MORALES HOYOS VIVIANE ALEIDA,9,2880,0.3125
SANTANDER,TONA,PETRO URREGO GUSTAVO FRANCISCO,255,2880,8.854166666666668
SANTANDER,TONA,TRUJILLO SARMIENTO JORGE ANTONIO,3,2880,0.10416666666666667
SANTANDER,TONA,VARGAS LLERAS GERMAN,268,2880,9.305555555555555
SANTANDER,VALLE DE SAN JOSE,DE LA CALLE LOMBANA HUMBERTO,68,2661,2.5554302893649004
SANTANDER,VALLE DE SAN JOSE,DUQUE MARQUEZ IVAN,1401,2661,52.649379932356254
SANTANDER,VALLE DE SAN JOSE,FAJARDO VALDERRAMA SERGIO,656,2661,24.652386320931978
SANTANDER,VALLE DE SAN JOSE,MORALES HOYOS VIVIANE ALEIDA,10,2661,0.37579857196542654
SANTANDER,VALLE DE SAN JOSE,PETRO URREGO GUSTAVO FRANCISCO,344,2661,12.927470875610672
SANTANDER,VALLE DE SAN JOSE,TRUJILLO SARMIENTO JORGE ANTONIO,6,2661,0.2254791431792559
SANTANDER,VALLE DE SAN JOSE,VARGAS LLERAS GERMAN,176,2661,6.614054866591506
SANTANDER,VELEZ,DE LA CALLE LOMBANA HUMBERTO,166,8203,2.0236498841887114
SANTANDER,VELEZ,DUQUE MARQUEZ IVAN,3240,8203,39.4977447275387
SANTANDER,VELEZ,FAJARDO VALDERRAMA SERGIO,1898,8203,23.137876386687797
SANTANDER,VELEZ,MORALES HOYOS VIVIANE ALEIDA,10,8203,0.12190661952944046
SANTANDER,VELEZ,PETRO URREGO GUSTAVO FRANCISCO,1934,8203,23.576740216993784
SANTANDER,VELEZ,TRUJILLO SARMIENTO JORGE ANTONIO,13,8203,0.15847860538827258
SANTANDER,VELEZ,VARGAS LLERAS GERMAN,942,8203,11.48360355967329
SANTANDER,VETAS,DE LA CALLE LOMBANA HUMBERTO,6,935,0.6417112299465241
SANTANDER,VETAS,DUQUE MARQUEZ IVAN,823,935,88.02139037433156
SANTANDER,VETAS,FAJARDO VALDERRAMA SERGIO,67,935,7.165775401069519
SANTANDER,VETAS,MORALES HOYOS VIVIANE ALEIDA,4,935,0.42780748663101603
SANTANDER,VETAS,PETRO URREGO GUSTAVO FRANCISCO,16,935,1.7112299465240641
SANTANDER,VETAS,TRUJILLO SARMIENTO JORGE ANTONIO,3,935,0.32085561497326204
SANTANDER,VETAS,VARGAS LLERAS GERMAN,16,935,1.7112299465240641
SANTANDER,VILLANUEVA,DE LA CALLE LOMBANA HUMBERTO,17,3648,0.46600877192982454
SANTANDER,VILLANUEVA,DUQUE MARQUEZ IVAN,2256,3648,61.8421052631579
SANTANDER,VILLANUEVA,FAJARDO VALDERRAMA SERGIO,844,3648,23.135964912280702
SANTANDER,VILLANUEVA,MORALES HOYOS VIVIANE ALEIDA,9,3648,0.24671052631578946
SANTANDER,VILLANUEVA,PETRO URREGO GUSTAVO FRANCISCO,282,3648,7.730263157894737
SANTANDER,VILLANUEVA,TRUJILLO SARMIENTO JORGE ANTONIO,4,3648,0.10964912280701754
SANTANDER,VILLANUEVA,VARGAS LLERAS GERMAN,236,3648,6.469298245614036
SANTANDER,ZAPATOCA,DE LA CALLE LOMBANA HUMBERTO,40,4159,0.9617696561673479
SANTANDER,ZAPATOCA,DUQUE MARQUEZ IVAN,2736,4159,65.7850444818466
SANTANDER,ZAPATOCA,FAJARDO VALDERRAMA SERGIO,757,4159,18.201490742967056
SANTANDER,ZAPATOCA,MORALES HOYOS VIVIANE ALEIDA,2,4159,0.048088482808367396
SANTANDER,ZAPATOCA,PETRO URREGO GUSTAVO FRANCISCO,436,4159,10.483289252224093
SANTANDER,ZAPATOCA,TRUJILLO SARMIENTO JORGE ANTONIO,11,4159,0.2644866554460207
SANTANDER,ZAPATOCA,VARGAS LLERAS GERMAN,177,4159,4.255830728540515
SUCRE,BUENAVISTA,DE LA CALLE LOMBANA HUMBERTO,87,4490,1.9376391982182626
SUCRE,BUENAVISTA,DUQUE MARQUEZ IVAN,1733,4490,38.59688195991091
SUCRE,BUENAVISTA,FAJARDO VALDERRAMA SERGIO,130,4490,2.89532293986637
SUCRE,BUENAVISTA,MORALES HOYOS VIVIANE ALEIDA,12,4490,0.26726057906458794
SUCRE,BUENAVISTA,PETRO URREGO GUSTAVO FRANCISCO,1889,4490,42.071269487750556
SUCRE,BUENAVISTA,TRUJILLO SARMIENTO JORGE ANTONIO,19,4490,0.42316258351893093
SUCRE,BUENAVISTA,VARGAS LLERAS GERMAN,620,4490,13.808463251670378
SUCRE,CAIMITO,DE LA CALLE LOMBANA HUMBERTO,53,4797,1.1048572024181782
SUCRE,CAIMITO,DUQUE MARQUEZ IVAN,1231,4797,25.661872003335418
SUCRE,CAIMITO,FAJARDO VALDERRAMA SERGIO,110,4797,2.293099854075464
SUCRE,CAIMITO,MORALES HOYOS VIVIANE ALEIDA,15,4797,0.31269543464665417
SUCRE,CAIMITO,PETRO URREGO GUSTAVO FRANCISCO,2776,4797,57.869501771940804
SUCRE,CAIMITO,TRUJILLO SARMIENTO JORGE ANTONIO,13,4797,0.27100271002710025
SUCRE,CAIMITO,VARGAS LLERAS GERMAN,599,4797,12.48697102355639
SUCRE,CHALAN,DE LA CALLE LOMBANA HUMBERTO,27,2278,1.1852502194907815
SUCRE,CHALAN,DUQUE MARQUEZ IVAN,1256,2278,55.136084284460054
SUCRE,CHALAN,FAJARDO VALDERRAMA SERGIO,14,2278,0.6145741878841089
SUCRE,CHALAN,MORALES HOYOS VIVIANE ALEIDA,6,2278,0.2633889376646181
SUCRE,CHALAN,PETRO URREGO GUSTAVO FRANCISCO,862,2278,37.84021071115013
SUCRE,CHALAN,TRUJILLO SARMIENTO JORGE ANTONIO,10,2278,0.4389815627743635
SUCRE,CHALAN,VARGAS LLERAS GERMAN,103,2278,4.521510096575944
SUCRE,COLOSO,DE LA CALLE LOMBANA HUMBERTO,33,3868,0.8531540847983453
SUCRE,COLOSO,DUQUE MARQUEZ IVAN,1794,3868,46.38055842812823
SUCRE,COLOSO,FAJARDO VALDERRAMA SERGIO,86,3868,2.2233712512926576
SUCRE,COLOSO,MORALES HOYOS VIVIANE ALEIDA,12,3868,0.3102378490175801
SUCRE,COLOSO,PETRO URREGO GUSTAVO FRANCISCO,1599,3868,41.33919338159255
SUCRE,COLOSO,TRUJILLO SARMIENTO JORGE ANTONIO,11,3868,0.2843846949327818
SUCRE,COLOSO,VARGAS LLERAS GERMAN,333,3868,8.60910031023785
SUCRE,COROZAL,DE LA CALLE LOMBANA HUMBERTO,251,26677,0.9408854069048244
SUCRE,COROZAL,DUQUE MARQUEZ IVAN,9507,26677,35.63744049180942
SUCRE,COROZAL,FAJARDO VALDERRAMA SERGIO,1196,26677,4.48326273568992
SUCRE,COROZAL,MORALES HOYOS VIVIANE ALEIDA,39,26677,0.14619335007684522
SUCRE,COROZAL,PETRO URREGO GUSTAVO FRANCISCO,12831,26677,48.09761217528208
SUCRE,COROZAL,TRUJILLO SARMIENTO JORGE ANTONIO,107,26677,0.4010945758518574
SUCRE,COROZAL,VARGAS LLERAS GERMAN,2746,26677,10.293511264385051
SUCRE,COVENAS,DE LA CALLE LOMBANA HUMBERTO,38,5560,0.6834532374100719
SUCRE,COVENAS,DUQUE MARQUEZ IVAN,2256,5560,40.57553956834533
SUCRE,COVENAS,FAJARDO VALDERRAMA SERGIO,192,5560,3.4532374100719423
SUCRE,COVENAS,MORALES HOYOS VIVIANE ALEIDA,10,5560,0.1798561151079137
SUCRE,COVENAS,PETRO URREGO GUSTAVO FRANCISCO,2552,5560,45.89928057553957
SUCRE,COVENAS,TRUJILLO SARMIENTO JORGE ANTONIO,24,5560,0.4316546762589928
SUCRE,COVENAS,VARGAS LLERAS GERMAN,488,5560,8.776978417266188
SUCRE,EL ROBLE,DE LA CALLE LOMBANA HUMBERTO,55,4480,1.2276785714285714
SUCRE,EL ROBLE,DUQUE MARQUEZ IVAN,1114,4480,24.86607142857143
SUCRE,EL ROBLE,FAJARDO VALDERRAMA SERGIO,70,4480,1.5625
SUCRE,EL ROBLE,MORALES HOYOS VIVIANE ALEIDA,10,4480,0.2232142857142857
SUCRE,EL ROBLE,PETRO URREGO GUSTAVO FRANCISCO,2583,4480,57.65625
SUCRE,EL ROBLE,TRUJILLO SARMIENTO JORGE ANTONIO,47,4480,1.0491071428571428
SUCRE,EL ROBLE,VARGAS LLERAS GERMAN,601,4480,13.415178571428571
SUCRE,GALERAS,DE LA CALLE LOMBANA HUMBERTO,121,7863,1.538852855144347
SUCRE,GALERAS,DUQUE MARQUEZ IVAN,4852,7863,61.70672771206919
SUCRE,GALERAS,FAJARDO VALDERRAMA SERGIO,206,7863,2.6198651914027726
SUCRE,GALERAS,MORALES HOYOS VIVIANE ALEIDA,16,7863,0.20348467506040951
SUCRE,GALERAS,PETRO URREGO GUSTAVO FRANCISCO,1778,7863,22.612234516088005
SUCRE,GALERAS,TRUJILLO SARMIENTO JORGE ANTONIO,160,7863,2.0348467506040953
SUCRE,GALERAS,VARGAS LLERAS GERMAN,730,7863,9.283988299631183
SUCRE,GUARANDA,DE LA CALLE LOMBANA HUMBERTO,79,5550,1.4234234234234235
SUCRE,GUARANDA,DUQUE MARQUEZ IVAN,3858,5550,69.51351351351352
SUCRE,GUARANDA,FAJARDO VALDERRAMA SERGIO,83,5550,1.4954954954954955
SUCRE,GUARANDA,MORALES HOYOS VIVIANE ALEIDA,15,5550,0.2702702702702703
SUCRE,GUARANDA,PETRO URREGO GUSTAVO FRANCISCO,920,5550,16.576576576576578
SUCRE,GUARANDA,TRUJILLO SARMIENTO JORGE ANTONIO,19,5550,0.34234234234234234
SUCRE,GUARANDA,VARGAS LLERAS GERMAN,576,5550,10.378378378378377
SUCRE,LA UNION,DE LA CALLE LOMBANA HUMBERTO,69,4833,1.4276846679081316
SUCRE,LA UNION,DUQUE MARQUEZ IVAN,1193,4833,24.684460997310158
SUCRE,LA UNION,FAJARDO VALDERRAMA SERGIO,97,4833,2.007034967928823
SUCRE,LA UNION,MORALES HOYOS VIVIANE ALEIDA,4,4833,0.08276432857438444
SUCRE,LA UNION,PETRO URREGO GUSTAVO FRANCISCO,2891,4833,59.81791847713636
SUCRE,LA UNION,TRUJILLO SARMIENTO JORGE ANTONIO,35,4833,0.7241878750258638
SUCRE,LA UNION,VARGAS LLERAS GERMAN,544,4833,11.255948686116284
SUCRE,LOS PALMITOS,DE LA CALLE LOMBANA HUMBERTO,113,10495,1.0767031919961887
SUCRE,LOS PALMITOS,DUQUE MARQUEZ IVAN,2748,10495,26.183897093854213
SUCRE,LOS PALMITOS,FAJARDO VALDERRAMA SERGIO,202,10495,1.9247260600285852
SUCRE,LOS PALMITOS,MORALES HOYOS VIVIANE ALEIDA,12,10495,0.11434016198189614
SUCRE,LOS PALMITOS,PETRO URREGO GUSTAVO FRANCISCO,6609,10495,62.9728442115293
SUCRE,LOS PALMITOS,TRUJILLO SARMIENTO JORGE ANTONIO,62,10495,0.5907575035731301
SUCRE,LOS PALMITOS,VARGAS LLERAS GERMAN,749,10495,7.136731777036684
SUCRE,MAJAGUAL,DE LA CALLE LOMBANA HUMBERTO,203,13146,1.54419595314164
SUCRE,MAJAGUAL,DUQUE MARQUEZ IVAN,8336,13146,63.41092347482123
SUCRE,MAJAGUAL,FAJARDO VALDERRAMA SERGIO,179,13146,1.3616309143465692
SUCRE,MAJAGUAL,MORALES HOYOS VIVIANE ALEIDA,48,13146,0.3651300775901415
SUCRE,MAJAGUAL,PETRO URREGO GUSTAVO FRANCISCO,2204,13146,16.765556062680666
SUCRE,MAJAGUAL,TRUJILLO SARMIENTO JORGE ANTONIO,37,13146,0.2814544348090674
SUCRE,MAJAGUAL,VARGAS LLERAS GERMAN,2139,13146,16.27110908261068
SUCRE,MORROA,DE LA CALLE LOMBANA HUMBERTO,85,7524,1.1297182349813928
SUCRE,MORROA,DUQUE MARQUEZ IVAN,2439,7524,32.41626794258373
SUCRE,MORROA,FAJARDO VALDERRAMA SERGIO,246,7524,3.269537480063796
SUCRE,MORROA,MORALES HOYOS VIVIANE ALEIDA,11,7524,0.14619883040935672
SUCRE,MORROA,PETRO URREGO GUSTAVO FRANCISCO,3783,7524,50.27910685805422
SUCRE,MORROA,TRUJILLO SARMIENTO JORGE ANTONIO,26,7524,0.34556087187666135
SUCRE,MORROA,VARGAS LLERAS GERMAN,934,7524,12.413609782030836
SUCRE,OVEJAS,DE LA CALLE LOMBANA HUMBERTO,136,11021,1.2340078032846384
SUCRE,OVEJAS,DUQUE MARQUEZ IVAN,4185,11021,37.972960711369204
SUCRE,OVEJAS,FAJARDO VALDERRAMA SERGIO,200,11021,1.814717357771527
SUCRE,OVEJAS,MORALES HOYOS VIVIANE ALEIDA,27,11021,0.24498684329915615
SUCRE,OVEJAS,PETRO URREGO GUSTAVO FRANCISCO,5634,11021,51.12058796842391
SUCRE,OVEJAS,TRUJILLO SARMIENTO JORGE ANTONIO,38,11021,0.3447962979765901
SUCRE,OVEJAS,VARGAS LLERAS GERMAN,801,11021,7.267943017874965
SUCRE,PALMITO,DE LA CALLE LOMBANA HUMBERTO,59,4687,1.2588009387668018
SUCRE,PALMITO,DUQUE MARQUEZ IVAN,1846,4687,39.385534457008745
SUCRE,PALMITO,FAJARDO VALDERRAMA SERGIO,107,4687,2.2829101770855558
SUCRE,PALMITO,MORALES HOYOS VIVIANE ALEIDA,10,4687,0.2133560913164071
SUCRE,PALMITO,PETRO URREGO GUSTAVO FRANCISCO,2137,4687,45.59419671431619
SUCRE,PALMITO,TRUJILLO SARMIENTO JORGE ANTONIO,21,4687,0.4480477917644549
SUCRE,PALMITO,VARGAS LLERAS GERMAN,507,4687,10.817153829741839
SUCRE,SAMPUES,DE LA CALLE LOMBANA HUMBERTO,489,18187,2.6887337108923957
SUCRE,SAMPUES,DUQUE MARQUEZ IVAN,4875,18187,26.804860614724802
SUCRE,SAMPUES,FAJARDO VALDERRAMA SERGIO,470,18187,2.584263484906802
SUCRE,SAMPUES,MORALES HOYOS VIVIANE ALEIDA,133,18187,0.7312915818991588
SUCRE,SAMPUES,PETRO URREGO GUSTAVO FRANCISCO,7277,18187,40.01209655248254
SUCRE,SAMPUES,TRUJILLO SARMIENTO JORGE ANTONIO,215,18187,1.1821630835211965
SUCRE,SAMPUES,VARGAS LLERAS GERMAN,4728,18187,25.996590971573102
SUCRE,SAN BENITO ABAD,DE LA CALLE LOMBANA HUMBERTO,125,8157,1.5324261370601937
SUCRE,SAN BENITO ABAD,DUQUE MARQUEZ IVAN,3678,8157,45.09010665685914
SUCRE,SAN BENITO ABAD,FAJARDO VALDERRAMA SERGIO,122,8157,1.4956479097707491
SUCRE,SAN BENITO ABAD,MORALES HOYOS VIVIANE ALEIDA,36,8157,0.4413387274733358
SUCRE,SAN BENITO ABAD,PETRO URREGO GUSTAVO FRANCISCO,3427,8157,42.01299497364227
SUCRE,SAN BENITO ABAD,TRUJILLO SARMIENTO JORGE ANTONIO,26,8157,0.3187446365085203
SUCRE,SAN BENITO ABAD,VARGAS LLERAS GERMAN,743,8157,9.108740958685791
SUCRE,SAN JOSE DE TOLUVIEJO,DE LA CALLE LOMBANA HUMBERTO,138,9929,1.3898680632490683
SUCRE,SAN JOSE DE TOLUVIEJO,DUQUE MARQUEZ IVAN,3922,9929,39.50045321784671
SUCRE,SAN JOSE DE TOLUVIEJO,FAJARDO VALDERRAMA SERGIO,250,9929,2.5178769261758487
SUCRE,SAN JOSE DE TOLUVIEJO,MORALES HOYOS VIVIANE ALEIDA,27,9929,0.27193070802699165
SUCRE,SAN JOSE DE TOLUVIEJO,PETRO URREGO GUSTAVO FRANCISCO,4013,9929,40.41696041897472
SUCRE,SAN JOSE DE TOLUVIEJO,TRUJILLO SARMIENTO JORGE ANTONIO,39,9929,0.3927888004834324
SUCRE,SAN JOSE DE TOLUVIEJO,VARGAS LLERAS GERMAN,1540,9929,15.510121865243226
SUCRE,SAN JUAN DE BETULIA,DE LA CALLE LOMBANA HUMBERTO,35,6737,0.5195190737717085
SUCRE,SAN JUAN DE BETULIA,DUQUE MARQUEZ IVAN,2257,6737,33.501558557221315
SUCRE,SAN JUAN DE BETULIA,FAJARDO VALDERRAMA SERGIO,125,6737,1.8554252634703874
SUCRE,SAN JUAN DE BETULIA,MORALES HOYOS VIVIANE ALEIDA,7,6737,0.10390381475434168
SUCRE,SAN JUAN DE BETULIA,PETRO URREGO GUSTAVO FRANCISCO,3607,6737,53.5401514027015
